Book	Smell_Word	Smell_Source	Quality	Full_Sentence
dtae2030	Gerüche		widerliche	Gerne beräucherte man ſ ich , indem man ſ ich über ein Kohlenbecken neigte , aus welchem widerliche Gerüche von den betreffenden Tierkadavern auf ſ tiegen .
dtae2030	Duft	Blumenköniginnen	hehren	Wir ſ ind im Ro ſ enmond und aus allen be ſ ſ er gehaltenen Gärten leuchten uns in abwech ſ elnden Farben und vielartigen Ge ſ talten die Blumenköniginnen entgegen und ſ enden uns ihren hehren Duft zu .
dtae2030	Duft	Blumenköniginnen	hehren	Wir ſ ind im Ro ſ enmond und aus allen be ſ ſ er gehaltenen Gärten leuchten uns in abwech ſ elnden Farben und vielartigen Ge ſ talten die Blumenköniginnen entgegen und ſ enden uns ihren hehren Duft zu .
dtae2030	Duft		ätheri ſ chen	Aber noch etwas ſ pricht gegen die Hoch ſ tämme , der Um ſ tand , daß man die Ro ſ en immer nur von unten oder aus der Entfernung ſ ieht , während ein Nieder ſ trauch den vollen Anblick der ganzen Prachtentfaltung und den ganzen ätheri ſ chen Duft zur Geltung kommen läßt .
dtae2877	ru		ͤ	zu gehorsamen ern sich gern ein geraume Zeit ausser Prag auffhalten / Alleweil aber jhme von so viel hoch ansehenlichen Reichsfu ͤ rsten vnterschiedtliche Commissiones auffgetragen seyn / mit Befehlch schnel fortzureisen / so ko ͤ ndte er nich fu ͤ ru ͤ ber / sondern mu ͤ ste demselben nachkom ̃ en / derhalben vnterthenig verhoffent / J .
dtae2720	duften	sie		Verwesungsrüchig noch manches Jahr Wird sie duften vom Pol zum Aequator , Wenn längst verschwunden Sie und ich Und Herr Engels , der köln ' sche Diktator .
dtae2720	roch|Gerüche		ne	Der Britte Coleridge roch zu Köln An die siebzig verschied ' ne Gerüche ; Darunter gewiß auch den Gestank Aus Joseph ' s politischer Küche .
dtae601	riechen	das brodt	nicht kan	66 Wenn der Kranke das brodt nicht kan riechen , so stehets gefehrlich vmb jhn .
dtae601	riechen	das brodt	nicht kan	66 Wenn der Kranke das brodt nicht kan riechen , so stehets gefehrlich vmb jhn .
dtae601	riechen	Die Krankheit|Mannes|Armen Pfannkuchen	weit	) Die Krankheit des reichen Mannes und des Armen Pfannkuchen riechen weit ; d .
dtae601	riechen	Die Krankheit|Mannes|Armen Pfannkuchen	weit	) Die Krankheit des reichen Mannes und des Armen Pfannkuchen riechen weit ; d .
dtae601	riecht	Kraut	übel	21 Ein böses Kraut riecht übel .
dtae601	riecht	Kraut	übel	21 Ein böses Kraut riecht übel .
dtae601	Geruch		scharfen	Bezieht sich nach Hoefer auf den Kreen selbst , indem dieser , wenn er gerieben wird , einen scharfen Geruch verbreitet ; er meint , es spiele lautlich auf das französische : faire le grand , an .
dtae601	Geruch		schlechten	Der Faulbaum hat den Namen von seinem schlechten Geruch .
dtae601	riechen	Labagienen		Labagienen ist eher zu riechen als zu sehen .
dtae1788	riecht	Den eignen Wind		35 Den eignen Wind riecht jeder gern .
dtae1788	riechen	ihn	nicht	) * 332 Er mag ihn nicht über den Wind riechen .
dtae1788	riechen	ihn	nicht	) * 332 Er mag ihn nicht über den Wind riechen .
dtae1788	rieche	Erde|daran		242 Wenn du wissen willst , wo du bist , so stecke den Finger in die Erde und rieche daran .
dtae1788	rien|rien			: Qui ne sait rien , ne doute rien .
dtae1788	riecht	Sein Witz		* 82 Sein Witz riecht nach der Bierstube .
dtae1788	riecht	Mist		5 Was einem wohlschmeckt , ist seine Speise ; den Bauern riecht der Mist für Bisam .
dtae1788	Geruch		scharfen	Er nennt sich nicht Räuber , er rühmt blos seinen scharfen Geruch .
dtae1788	gerochen	rach	wol	) – Man spricht : swen der wolf rach , der ist wol gerochen .
dtae1788	gerochen	rach	wol	) – Man spricht : swen der wolf rach , der ist wol gerochen .
dtae1788	gerochen		nicht	163 Ein Wort , das nicht gesprochen , wird auch nicht gerochen .
dtae1519	geruch		guten	Damit tro ͤ ſ teten ſ ich die kinder J ſ raels auff Mo ſ is / Jo ſ uæ vnd anderer Helden tod / welche einen guten geruch trefflicher tugenden vnd thaten hinder jhnen gela ſ ſ en .
dtae1520	Duften		kräftiges	Jhm antwortete der Jäger : O geh ' , Damon , hinaus in den Wald , dessen kräftiges Duften dir fröhlich die Brust hebt und die Glieder stärket .
dtae3141	riek	Lüd		‘ Wat , wat , wat is den dar to don ? ’ gackerte es , aber der Hahn beruhigte seine liebe Henne , und sagte ‘ luter riek Lüd , ’ und erzählte ihm was sie vor hätten .
dtae3142	Duft		unbeschreibbarer|poetischer	Geschmeidige Kraft , Fülle ohne Unruhe , leichter Fluß der ornamentalen Erfindung , schöne Sicherheit des plastischen Ausdrucks und vor allem ein unbeschreibbarer , bis auf den heutigen Tag nicht verflüchtigter poetischer Duft , dies zusammen läßt die Hohenstaufenzeit als die glücklichste in der Geschichte der deutschen Baukunst erscheinen , jedenfalls als die Zeit , in welcher die Begriffe der Vornehmheit und der Volkstümlichkeit in erfreuliche Nähe gerückt waren ; vornehm von Geburt und Sitte waren die Bauherren , aus dem Volke kamen und in beneidenswerter Naivetät schufen die Künstler .
dtae677	Geruch	Sein		Sein Fell hat , wie bey manchen Affen , einen specifiken Geruch , fast nach Ameisenhaufen .
dtae677	riechende	Zibeth|Substanz	stark	Bey beyden Geschlechtern sammelt sich in einer besondern Höhle , die zwischen dem After und den Zeugungsgliedern liegt , das Zibeth , eine schmierige , stark riechende Substanz .
dtae677	riechende	Zibeth|Substanz	stark	Bey beyden Geschlechtern sammelt sich in einer besondern Höhle , die zwischen dem After und den Zeugungsgliedern liegt , das Zibeth , eine schmierige , stark riechende Substanz .
dtae677	Geruch		sehr widrigen	Das ganze Thier , und selbst sein abgezogenes Fell , geben einen sehr widrigen Geruch von sich .
dtae677	Geruch		scharfen	Es hat einen ungemein scharfen Geruch , und ist beynahe ein animal omniuorum .
dtae677	Geruch		äußerst feinen	Das Hauptorgan des Elephanten ist sein Rüssel , der ihm zum Athemhohlen , zum äußerst feinen Geruch , zum Wasserschöpfen , sein Futter damit zu fassen und ins Maul zu stecken , und zu tausend künstlichen Verrichtungen , statt der Hände dient .
dtae677	Geruch		überaus scharfen	Hat einen überaus scharfen Geruch , raubt Fische , Krebse , junge Enten , selbst junge Hasen ꝛ c .
dtae677	Geruch		specifike	ihr milchichter Hautschaum den sie im Nothfall von sich geben ; vielen auch wohl der specifike Geruch , den sie verbreiten ; so zumahl manche Schlangen , Kröten , Eidexen ꝛ c .
dtae677	Geruch		heftigen	die Spannraupen durch ihre täuschende Gestalt ; andere dadurch daß sie einerley Farbe mit den Gewächsen haben , worauf sie leben , folglich weniger darauf abstechen , und nicht so leicht bemerkt werden können ; andere auch wohl durch den heftigen Geruch , den sie im Nothfall verbreiten können ; andere durch die Macht des gesellschaftlichen Lebens ; noch andere durch ihre bewundernswürdige Stärke ꝛ c .
dtae677	Geruch		widrigen	Im Tauchen hat er eine Luftblase am Hintern ; gibt einen widrigen Geruch von sich .
dtae677	Geruch		sehr starken specifischen	Diese hieländische Gattung verbreitet einen sehr starken specifischen Geruch ; und ist oft , aber nur zufällig , mit Stämmen von Federbusch - Polypen durchwirkt .
dtae1311	Geruch|Geruch		guten|wolriechenden|guten	Die Bedeutung hiervon ist diese : Indem Daphne / die unkeusche Liebe fliehet / erstattet sie die Unterweisung / daß eine Jungfrau / welche ihre jungfräuliche Ehre sorgfältig bewahret / einen beständig guten und wolriechenden Geruch / Ruhm und Krantz keuscher Jungfrauschafft behalte ; gleichwie ein Lorberbaum stetig grün bleibet / und einen guten Geruch von sich gibt : Dann eben also muß die Jungfräuliche Reinigkeit auch unverändert bleiben / wann sie in Ehren glücklich blühen will .
dtae1311	Geruch	Bäume		Vorernannter Lucianus / in dem Gespräch vom Tantzen / will / Proteus sey ein Possen - Spieler und so artlich gewest / daß er alle Personen sehr eigentlich nachahmen / und in alles sich der massen verstellen können / daß er / durch seine Fertigkeit / und geschwinde Veränderung / ausbilden können / die Feuchtigkeit und Farbe des Wassers / die Durchleuchtigkeit der Feuer - Flammen / die Grausamkeit des Leuens / den Grim des Tigers / und das süsse Saussen / zu samt dem Geruch der Bäume / wann der Wind darein bläset : mit einem Wort / alles was man nur gedencken mögen .
dtae1311	gerochen|gerochen	es		Einige schreiben / daß Cadmus / auf der Minerva Raht / einen Stein mitten unter die Brüder / so aus den Drachenzähnen hervor gewachsen / geworffen hätte / und weil einer getroffen worden / habe er sich gäntzlich eingebildet / es wäre ihm solches von einem seiner Mitbrüder geschehen : dahero er es / mit dem Todschlage / gerochen : welches wiederum ein anderer / an diesem / gerochen / und also immer Einer den Andern umgebracht / daß ihrer mehr nicht / dann fünffe / darvon lebend blieben .
dtae1311	gerochen	Athamas		Von der Ino / und dem Palämon / der auch Melicertes heisset / schreibet / ( daß wir viel andere Erzehlungen vorbey gehen ) Polyzeles / in der Geschichte von Rhodes / Athamas habe sich thörlich gerochen / an den Kindern der Ino : Weil er ihre Falschheit / in Machung der Thiere / befunden / und sie die Kinder seines ersten Weibs / der Nephele / unbilliger weise tödten wollen .
dtae1311	gerochen|gerochen			Und Pherecydes gedenckt / im fünfften Buch seiner Geschichten / Mars und Pallas hätten dem Cadmus die Hälffte von den Zähnen gegeben / die andere Hälffte aber für den Aeetus , den König von Colchos / aufbehalten ; auch Mars dem Cadmus Befehl ertheilt / seinen Theil Zähne / als das Korn / zu säen / auf daß die darvon hervorkommende Gewaffnete ihn möchten umbringen / und er / Mars / dergestalt / wegen seines Sohns Todes / gerochen werden ; die Pallas aber / den Cadmus in Gefahr sehende / hätte ihm den Raht ertheilt / daß er unvermerckt mitten unter sie einen Stein werffen / und einen treffen solte : welches / als es geschehen / so viel gewirckt / daß der getroffene vermeint gehabt / es sey ihme von einem seiner Brüder widerfahren / und da er den jenigen / welchen er im Verdachte gehabt / ermordet / der dritte aber dieses / mit Ertödtung des Thäters / wiederum gerochen ; also daß sie untereinander zwieträchtig worden / und einer immer den andern ermordet und umgebracht habe ; bis endlich mehr nicht dann fünfe übrig geblieben / welche dem Cadmus die Stadt Thebe bauen helffen .
dtae1311	Geruch		guten	Auf dem Wege dahin hatte er zu thun / mit den Centauren : dann als Pholus der Centaurus / des Ixions / und der Wolcken Sohn / ihn / in seinem Hause / mit sehr gutem Weine / empfienge ; fanden ihn andere Pferde - Menschen / welche dieses guten Weins Geruch empfanden / und trachteten ihm dieses edle Naß abzunehmen .
dtae1311	gerochen	Orpheus		Dieweil nun viel hierauf die Weiber begonnen unwehrt zu haben / auch keine Heyraht eingehen wollen / hätten sich die Weiber / an dem armen Orpheus gerochen / und unter dem Schein als ob sie dem Bachus opffern wolten / denselben in Stücken zerrissen .
dtae1311	Geruch		süssen|lieblich - angenehmen	Und gleichwie die Sonne ein Vatter genannt wird aller Gewächse ; also wird gedichtet / daß Myrrha in ihren Vatter verliebt : dieweil sie / die Sonne / diese / mit ihrer Hitze / zu zerspalten pfleget / woraus dann nachgehends die kostbare Myrrhe fliesset / welche den Adonis / das ist / einen süssen / oder lieblich - angenehmen Geruch ( dann Adonis süß heisset ) gebieret .
dtae1311	gerochen		unschuldigen	Man schreibt auch / daß Orestes zu Athen / durch die Erinnys / vors Gerücht sey citirt worden / und Erigone / die Tochter des Aegysthus und der Clytemnestra / seine Gegenparthey gewest / da dann einhellig bestimmt worden / daß der nicht wehrt wäre länger zu leben / so Vatter / oder Mutter umgebracht ; dargegen aber habe das Gesetz obgesiegt / welches vermochte / daß einem Sohne frey stünde / einen / der seinen Vatter umgebracht / wieder zu tödten / und daß er also an seiner Vatter - mörderischen Mutter nur seines Vatters unschuldigen Tod gerochen habe .
dtae1311	gerochen	Tod		Es sind zwar wol noch mehrere Erzehlungen / vom Orestes : Gnug aber / daß wir verstanden den Tod seines Vatters / und wie er seine Mutter umgebracht / und den greulichen Tod gerochen habe .
dtae1311	ruch		rechtem	Daß aber diese geldsüchtige Knechte des Ulysses den Sturmsack auslößten / und ihnen so grosses Nachtheil / Hindernus / oder Zuruckweichung dadurch widerfahren / deutet an / was aus der mancherley böseswirckenden Grube / Grund / oder Wurtzel des Geitzes / vor Schade / Verderb und Jammer / in diesem wütendem Meer entspringen / und wie weit mancher / von seinem rechtem ruch - vollem Vatterlande / dardurch zuruck weichen und in Irrthum der Ungerechtigkeit fallen könne .
dtae1454	Geruch|Duft	Tannenzweige|umgeackerten Landes|des Nadelholzes	kräftige|harzigen	Nur einen einzigen , denn die ägyptische Tannenfinsterniß lichtete sich , das Mondlicht quoll durch die leise rauschenden Tannenzweige , und der kräftige Geruch umgeackerten Landes verdrängte den harzigen Duft des Nadelholzes .
dtae1454	Geruch|Duft	Tannenzweige|umgeackerten Landes|des Nadelholzes	kräftige|harzigen	Nur einen einzigen , denn die ägyptische Tannenfinsterniß lichtete sich , das Mondlicht quoll durch die leise rauschenden Tannenzweige , und der kräftige Geruch umgeackerten Landes verdrängte den harzigen Duft des Nadelholzes .
dtae3426	duftende	Ge ſ		So werden diejenigen , die für die Fortdauer der Reichseinheit eintreten , ſ anft bei ſ eite ge ſ choben und denen , die ihre ſ tark nach Hochverrat duftende Ge ſ innung offen zur Schau tragen , erfahren Förderung noch allen Richtungen .
dtae192	riechen	Stall		Die größte Mühe machen ihm die Hengste , die , wenn sie sich 10 — 12 Jahre in der Wüste herumgetrieben haben , ohne ein einziges Mal den Stall zu riechen , bisweilen so unbändig werden , daß der gewandteste Tabuhntschik mit ihnen nicht fertig werden kann .
dtae194	Geruch		gutem	Er war nicht eben , was man einen Herren Schultheiß nennt , er stammte vom Dorf und war in seiner Jugend hinter dem Dungwagen einhergeschritten , so gut wie Einer , aber er liebte jetzt mit den Herrn der Oberamtsstadt auf vertrautem Fuß zu stehen , sein selbstgezogener Wein und die Strauben und Küchlein der Frau Schultheißin standen in gutem Geruch .
dtae194	riechen	Kraut		Man behauptete aber , sie lasse den Vater , wenn er Kraut esse , nur riechen am Speck , und habe so den ganzen Winter an einer Speckseite ; wie würde sie nun Bettelweibern Speck und Fleisch schicken ! Töricht erschrocken sah sie in der Rauchkammer nach — da war freilich eine bedeutende Lücke ; — das hatte kein andrer Mensch , als der Georg gethan ! nehmen konnte sie den Weibern das Fleisch nicht wieder , und so mußte sie mit sauersüßem Gesicht den Dank für ihre unfreiwillige Großmuth hinnehmen .
dtae4	Duft		unsagbaren geistigen	Anlage und Arbeit fügen beim gewordenen Genie eben nach und nach jenes geheimnisvolle Etwas hinzu , das , wie Bodenstedt sagt , später den Poeten mache , und für welches er noch in keinem Lehrbuche der Ästhetik und Poetik den treffenden Ausdruck gefunden habe , oder mit den Worten Gottschalls : „ jenen unsagbaren geistigen Duft , der uns gefangen nimmt mit eigentümlicher Trunkenheit und das Gefühl giebt , wir leben in einer Welt , die der Genius schuf ! “ Lessing spricht in seiner Hamb .
dtae4	Hauch		Kaum	) Oder : Über allen Gipfeln Jst Ruh , Jn allen Wipfeln Spürest du Kaum einen Hauch ; Die Vögelein schweigen im Walde .
dtae4	Düfte		Süße	Goethe in folgendem Chore ( Faust ) , wo neben dem schönen Wechsel von Vokalen noch Allitteration , Reim , Rhythmus und Konsonantenverbindungen malerisch verwertet sind : Wenn sich lau die Lüfte füllen Um den grün umschränkten Plan , Süße Düfte , Nebelhüllen Senkt die Dämmerung heran .
dtae4	duftet	Honig		dieser durch Wohllaut der wechselnden Konsonanten und Vokale sich auszeichnende Hexameter : „ Rastlos glüht das Gewerb und von Thymian duftet der Honig .
dtae4	Duft	der Morgenröte	goldnen	“ ─ Der idealisierende Künstler kann auf sich beziehen , was Wallenstein von Piccolomini sagt : Er machte mir das Wirkliche zum Traum , Um die gemeine Deutlichkeit der Dinge Den goldnen Duft der Morgenröte webend ─ Jm Feuer seines liebenden Gefühls Erhoben sich mir selber zum Erstaunen Des Lebens flach alltägliche Gestalten .
dtae4	Duft	der Morgenröte	goldnen	“ ─ Der idealisierende Künstler kann auf sich beziehen , was Wallenstein von Piccolomini sagt : Er machte mir das Wirkliche zum Traum , Um die gemeine Deutlichkeit der Dinge Den goldnen Duft der Morgenröte webend ─ Jm Feuer seines liebenden Gefühls Erhoben sich mir selber zum Erstaunen Des Lebens flach alltägliche Gestalten .
dtae4	rie|rie|rie		Ā|Gl ō|K ȳ	Die erste Silbe ist betont : Ā ktie , Ā lkohol , Ā rie ; B ā ldrian , B ā rchent , B ē stie ; Ch ā mpignon , Chr ī sam ; Da ̈ ̄ mon , D ē bet , D ē fizit , D ē mant , D ī xtam , D ī stichon , D ī van , D ō mino , Dr ā goman ; Ē nzian , F ā cit , F ē bruar , F ī acre ( auch euphonisch Fi ā ker ) , F ī rlefanz , F ō lie ; G ē nie , Gl ō rie , Gr ā zie ; H ā rem , H ā rlekin , H ō stie ; J ā nuar , J ̄ ndex ; K ā merad ( auch euphonisch Kamer ā d ) , K ā ftan , K ā napee , K ā non , K ā viar , K ō dex , K ō lon , K ō ran , K ō tillon ( auch euphonisch Kot ī llon ) , K ȳ rie ; L ē xikon , L ō gik ; M ā gier , M ā rschall , M ō nat , M ō slem , M ū mie ; N ā rwal , N ē ktar ; Ō rgien ; Pa ̈ ̄ an , P ā vian , P ē likan , P ē reat , P ī nie , P ō panz , P ō stillon ( hat bei Lenau euphonische Betonung ) , Pra ̈ ̄ mie ; Qu ī ntessenz ; R ē quiem ; S ā fran , S ā nskrit , S ā tan , Sa ū rier , S ē neschall , S ē raph , S ē rie , S ē sam , St ū dium , S ū ltan ; T ā lisman , T ā ffet , T ē rtie , Th ȳ mian , Tr ī meter ; Ū rian ; V ā kat , V ī vat ; X ē nie ; Z ī on .
